Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,City,State,Region,Product ID,Sub-Category,Product Name,Sales,Quantity,Notmalized Quantity,Discount,Profit,Order Ship Difference,Order Year,Order Month,Ord_Month_Name,Unit Price,Price Category,Profit Ratio,Profit Ratio Category,Unit Profit Ratio,Quarter,Year-Quarter
CA-2017-100524,3/31/2017,4/2/2017,Second Class,Chad McGuire,Consumer,New York City,New York,East,FUR-FU-10004018,Furnishings,Tensor Computer Mounted Lamp,29.78,2,0.142857143,0,8.0406,2,2017,3,Mar,14.89,Low Price,0.27,Medium Profit,0.135,Q1,2017 Q1
CA-2014-153976,10/3/2014,10/8/2014,Second Class,Beth Paige,Consumer,Evanston,Illinois,Central,FUR-CH-10002880,Chairs,"Global High-Back Leather Tilter, Burgundy",258.279,3,0.214285714,0.3,-70.1043,5,2014,10,Oct,86.093,Low Price,-0.271428571,Loss,-0.09047619,Q4,2014 Q4
CA-2017-162978,5/4/2017,5/9/2017,Standard Class,Lindsay Williams,Corporate,San Francisco,California,West,FUR-TA-10003473,Tables,Bretford Rectangular Conference Table Tops,300.904,1,0.071428571,0.2,11.2839,5,2017,5,May,300.904,High Price,0.0375,Low Profit,0.0375,Q2,2017 Q2
CA-2017-160045,4/26/2017,4/27/2017,First Class,Larry Blacks,Consumer,Fort Worth,Texas,Central,FUR-FU-10000010,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",1.988,1,0.071428571,0.6,-1.4413,1,2017,4,Apr,1.988,Low Price,-0.725,Loss,-0.725,Q2,2017 Q2
US-2014-151925,9/26/2014,10/1/2014,Second Class,Kean Takahito,Consumer,Los Angeles,California,West,FUR-CH-10002961,Chairs,"Leather Task Chair, Black",145.568,2,0.142857143,0.2,0,5,2014,9,Sep,72.784,Low Price,0,Loss,0,Q3,2014 Q3
US-2017-155425,11/10/2017,11/11/2017,First Class,Ann Blume,Corporate,Tucson,Arizona,West,FUR-CH-10003312,Chairs,Hon 2090 ÒPillow SoftÓ Series Mid Back Swivel/Tilt Chairs,899.136,4,0.285714286,0.2,-146.1096,1,2017,11,Nov,224.784,High Price,-0.1625,Loss,-0.040625,Q4,2017 Q4
CA-2017-133249,7/8/2017,7/11/2017,First Class,Sam Zeldin,Home Office,Pico Rivera,California,West,FUR-FU-10001588,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",145.9,5,0.357142857,0,62.737,3,2017,7,Jul,29.18,Low Price,0.43,Medium Profit,0.086,Q3,2017 Q3
US-2015-103471,12/24/2015,12/28/2015,Standard Class,Jim Radford,Consumer,Colorado Springs,Colorado,West,FUR-BO-10002613,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",590.058,7,0.5,0.7,-786.744,4,2015,12,Dec,84.294,Low Price,-1.333333333,Loss,-0.19047619,Q4,2015 Q4
CA-2015-120362,9/14/2015,9/19/2015,Standard Class,Christina Anderson,Consumer,Provo,Utah,West,FUR-TA-10003008,Tables,"Lesro Round Back Collection Coffee Table, End Table",912.75,5,0.357142857,0,118.6575,5,2015,9,Sep,182.55,Medium Price,0.13,Low Profit,0.026,Q3,2015 Q3
US-2016-100566,9/3/2016,9/9/2016,Standard Class,Julie Kriz,Home Office,Aurora,Illinois,Central,FUR-FU-10003394,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",83.952,3,0.214285714,0.6,-90.2484,6,2016,9,Sep,27.984,Low Price,-1.075,Loss,-0.358333333,Q3,2016 Q3
US-2016-108504,2/5/2016,2/5/2016,Same Day,Paul Prost,Home Office,Smyrna,Georgia,South,FUR-FU-10004091,Furnishings,"Eldon 200 Class Desk Accessories, Black",18.84,3,0.214285714,0,7.1592,0,2016,2,Feb,6.28,Low Price,0.38,Medium Profit,0.126666667,Q1,2016 Q1
US-2016-108504,2/5/2016,2/5/2016,Same Day,Paul Prost,Home Office,Smyrna,Georgia,South,FUR-BO-10004015,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",239.98,2,0.142857143,0,52.7956,0,2016,2,Feb,119.99,Medium Price,0.22,Medium Profit,0.11,Q1,2016 Q1
US-2017-117247,10/9/2017,10/14/2017,Standard Class,Cyma Kinney,Corporate,Aurora,Illinois,Central,FUR-TA-10002958,Tables,"Bevis Oval Conference Table, Walnut",652.45,5,0.357142857,0.5,-430.617,5,2017,10,Oct,130.49,Medium Price,-0.66,Loss,-0.132,Q4,2017 Q4
US-2017-117247,10/9/2017,10/14/2017,Standard Class,Cyma Kinney,Corporate,Aurora,Illinois,Central,FUR-TA-10001676,Tables,Hon 61000 Series Interactive Training Tables,66.645,3,0.214285714,0.5,-42.6528,5,2017,10,Oct,22.215,Low Price,-0.64,Loss,-0.213333333,Q4,2017 Q4
US-2016-161396,4/19/2016,4/25/2016,Standard Class,Gary Mitchum,Home Office,Columbus,Ohio,East,FUR-TA-10002622,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",205.176,2,0.142857143,0.4,-58.1332,6,2016,4,Apr,102.588,Medium Price,-0.283333333,Loss,-0.141666667,Q2,2016 Q2
US-2014-118486,4/6/2014,4/8/2014,First Class,Shirley Daniels,Home Office,Philadelphia,Pennsylvania,East,FUR-TA-10001039,Tables,KI Adjustable-Height Table,154.764,3,0.214285714,0.4,-36.1116,2,2014,4,Apr,51.588,Low Price,-0.233333333,Loss,-0.077777778,Q2,2014 Q2
CA-2016-130407,9/2/2016,9/6/2016,Standard Class,Karen Daniels,Consumer,New York City,New York,East,FUR-FU-10001967,Furnishings,Telescoping Adjustable Floor Lamp,39.98,2,0.142857143,0,9.995,4,2016,9,Sep,19.99,Low Price,0.25,Medium Profit,0.125,Q3,2016 Q3
US-2016-122245,9/25/2016,9/30/2016,Standard Class,Adrian Barton,Consumer,Phoenix,Arizona,West,FUR-TA-10002356,Tables,Bevis Boat-Shaped Conference Table,393.165,3,0.214285714,0.5,-204.4458,5,2016,9,Sep,131.055,Medium Price,-0.52,Loss,-0.173333333,Q3,2016 Q3
CA-2016-136329,7/9/2016,7/13/2016,Standard Class,Jonathan Doherty,Corporate,New York City,New York,East,FUR-CH-10002335,Chairs,Hon GuestStacker Chair,408.006,2,0.142857143,0.1,72.5344,4,2016,7,Jul,204.003,High Price,0.177777778,Low Profit,0.088888889,Q3,2016 Q3
CA-2016-136329,7/9/2016,7/13/2016,Standard Class,Jonathan Doherty,Corporate,New York City,New York,East,FUR-FU-10000723,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",165.28,4,0.285714286,0,14.8752,4,2016,7,Jul,41.32,Low Price,0.09,Low Profit,0.0225,Q3,2016 Q3
CA-2017-115994,1/28/2017,1/31/2017,Second Class,Beth Thompson,Home Office,Costa Mesa,California,West,FUR-FU-10003976,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",37.74,3,0.214285714,0,12.8316,3,2017,1,Jan,12.58,Low Price,0.34,Medium Profit,0.113333333,Q1,2017 Q1
CA-2015-126697,9/21/2015,9/24/2015,First Class,Stuart Van,Corporate,Houston,Texas,Central,FUR-FU-10001706,Furnishings,Longer-Life Soft White Bulbs,4.928,4,0.285714286,0.6,-1.4784,3,2015,9,Sep,1.232,Low Price,-0.3,Loss,-0.075,Q3,2015 Q3
CA-2014-120768,12/19/2014,12/21/2014,Second Class,Irene Maddox,Consumer,Florence,Alabama,South,FUR-CH-10000513,Chairs,High-Back Leather Manager's Chair,1819.86,14,1,0,163.7874,2,2014,12,Dec,129.99,Medium Price,0.09,Low Profit,0.006428571,Q4,2014 Q4
CA-2015-139731,10/15/2015,10/15/2015,Same Day,Joel Eaton,Consumer,Amarillo,Texas,Central,FUR-CH-10002024,Chairs,HON 5400 Series Task Chairs for Big and Tall,2453.43,5,0.357142857,0.3,-350.49,0,2015,10,Oct,490.686,High Price,-0.142857143,Loss,-0.028571429,Q4,2015 Q4
CA-2017-102337,6/13/2017,6/16/2017,First Class,Shirley Daniels,Home Office,Chicago,Illinois,Central,FUR-CH-10004289,Chairs,Global Super Steno Chair,470.302,7,0.5,0.3,-87.3418,3,2017,6,Jun,67.186,Low Price,-0.185714286,Loss,-0.026530612,Q2,2017 Q2
CA-2017-148474,6/12/2017,6/19/2017,Standard Class,Maria Etezadi,Home Office,Columbus,Georgia,South,FUR-TA-10002530,Tables,"Iceberg OfficeWorks 42"" Round Tables",452.94,3,0.214285714,0,67.941,7,2017,6,Jun,150.98,Medium Price,0.15,Low Profit,0.05,Q2,2017 Q2
CA-2014-155271,5/4/2014,5/4/2014,Same Day,Andrew Allen,Consumer,Middletown,Connecticut,East,FUR-FU-10001473,Furnishings,DAX Wood Document Frame,27.46,2,0.142857143,0,9.8856,0,2014,5,May,13.73,Low Price,0.36,Medium Profit,0.18,Q2,2014 Q2
US-2016-128902,3/11/2016,3/15/2016,Standard Class,Mick Brown,Consumer,Vineland,New Jersey,East,FUR-TA-10001095,Tables,Chromcraft Round Conference Tables,244.006,2,0.142857143,0.3,-31.3722,4,2016,3,Mar,122.003,Medium Price,-0.128571429,Loss,-0.064285714,Q1,2016 Q1
CA-2016-152289,8/26/2016,8/28/2016,First Class,Linda Cazamias,Corporate,Pasadena,Texas,Central,FUR-CH-10002126,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,1024.716,6,0.428571429,0.3,-29.2776,2,2016,8,Aug,170.786,Medium Price,-0.028571429,Loss,-0.004761905,Q3,2016 Q3
CA-2014-151708,8/8/2014,8/14/2014,Standard Class,Maria Bertelson,Consumer,Glendale,Arizona,West,FUR-FU-10001602,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",121.376,4,0.285714286,0.2,-3.0344,6,2014,8,Aug,30.344,Low Price,-0.025,Loss,-0.00625,Q3,2014 Q3
CA-2017-139199,12/9/2017,12/13/2017,Standard Class,Damala Kotsonis,Corporate,Detroit,Michigan,Central,FUR-CH-10000847,Chairs,Global Executive Mid-Back Manager's Chair,872.94,3,0.214285714,0,226.9644,4,2017,12,Dec,290.98,High Price,0.26,Medium Profit,0.086666667,Q4,2017 Q4
US-2015-105676,12/1/2015,12/2/2015,Same Day,Neoma Murray,Consumer,Houston,Texas,Central,FUR-FU-10004270,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",6.688,4,0.285714286,0.6,-4.0128,1,2015,12,Dec,1.672,Low Price,-0.6,Loss,-0.15,Q4,2015 Q4
CA-2015-140410,11/3/2015,11/7/2015,Standard Class,Corinna Mitchell,Home Office,Los Angeles,California,West,FUR-FU-10003347,Furnishings,Coloredge Poster Frame,42.6,3,0.214285714,0,16.614,4,2015,11,Nov,14.2,Low Price,0.39,Medium Profit,0.13,Q4,2015 Q4
CA-2017-166436,11/24/2017,11/28/2017,Standard Class,Todd Sumrall,Corporate,New York City,New York,East,FUR-CH-10000785,Chairs,Global Ergonomic Managers Chair,977.292,6,0.428571429,0.1,173.7408,4,2017,11,Nov,162.882,Medium Price,0.177777778,Low Profit,0.02962963,Q4,2017 Q4
CA-2017-139661,10/30/2017,11/3/2017,Standard Class,Jane Waco,Corporate,Vancouver,Washington,West,FUR-FU-10002885,Furnishings,Magna Visual Magnetic Picture Hangers,9.64,2,0.142857143,0,3.6632,4,2017,10,Oct,4.82,Low Price,0.38,Medium Profit,0.19,Q4,2017 Q4
CA-2016-100468,11/24/2016,12/1/2016,Standard Class,Alyssa Tate,Home Office,Los Angeles,California,West,FUR-FU-10000010,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",9.94,2,0.142857143,0,3.0814,7,2016,11,Nov,4.97,Low Price,0.31,Medium Profit,0.155,Q4,2016 Q4
CA-2015-153388,8/1/2015,8/7/2015,Standard Class,Pauline Chand,Home Office,Los Angeles,California,West,FUR-TA-10003715,Tables,Hon 2111 Invitation Series Corner Table,1004.976,6,0.428571429,0.2,-175.8708,6,2015,8,Aug,167.496,Medium Price,-0.175,Loss,-0.029166667,Q3,2015 Q3
CA-2017-103611,9/12/2017,9/15/2017,First Class,Jessica Myrick,Consumer,Los Angeles,California,West,FUR-FU-10004270,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",8.36,2,0.142857143,0,3.0096,3,2017,9,Sep,4.18,Low Price,0.36,Medium Profit,0.18,Q3,2017 Q3
US-2017-160759,12/11/2017,12/17/2017,Standard Class,Arianne Irving,Consumer,Philadelphia,Pennsylvania,East,FUR-CH-10002961,Chairs,"Leather Task Chair, Black",63.686,1,0.071428571,0.3,-9.098,6,2017,12,Dec,63.686,Low Price,-0.142857143,Loss,-0.142857143,Q4,2017 Q4
CA-2017-148446,12/10/2017,12/14/2017,Second Class,Michael Chen,Consumer,North Las Vegas,Nevada,West,FUR-TA-10004256,Tables,Bretford ÒJust In TimeÓ Height-Adjustable Multi-Task Work Tables,1669.6,4,0.285714286,0,116.872,4,2017,12,Dec,417.4,High Price,0.07,Low Profit,0.0175,Q4,2017 Q4
CA-2015-144806,12/6/2015,12/11/2015,Standard Class,Gary Hwang,Consumer,Tucson,Arizona,West,FUR-FU-10002253,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",206.112,6,0.428571429,0.2,48.9516,5,2015,12,Dec,34.352,Low Price,0.2375,Medium Profit,0.039583333,Q4,2015 Q4
CA-2016-122392,7/22/2016,7/27/2016,Standard Class,Caroline Jumper,Consumer,Allentown,Pennsylvania,East,FUR-FU-10002456,Furnishings,"Master Caster Door Stop, Large Neon Orange",11.648,2,0.142857143,0.2,3.3488,5,2016,7,Jul,5.824,Low Price,0.2875,Medium Profit,0.14375,Q3,2016 Q3
CA-2017-124086,2/10/2017,2/14/2017,Standard Class,Mike Pelletier,Home Office,Laguna Niguel,California,West,FUR-BO-10004015,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",203.983,2,0.142857143,0.15,16.7986,4,2017,2,Feb,101.9915,Medium Price,0.082352941,Low Profit,0.041176471,Q1,2017 Q1
CA-2017-121888,9/15/2017,9/17/2017,Second Class,Carl Ludwig,Consumer,Everett,Massachusetts,East,FUR-BO-10002545,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",782.94,3,0.214285714,0,203.5644,2,2017,9,Sep,260.98,High Price,0.26,Medium Profit,0.086666667,Q3,2017 Q3
CA-2014-166884,3/11/2014,3/16/2014,Second Class,Chloris Kastensmidt,Consumer,Columbus,Ohio,East,FUR-FU-10003981,Furnishings,Eldon Wave Desk Accessories,8.32,5,0.357142857,0.2,2.288,5,2014,3,Mar,1.664,Low Price,0.275,Medium Profit,0.055,Q1,2014 Q1
CA-2014-150245,12/31/2014,1/4/2015,Second Class,Pamela Coakley,Corporate,Watertown,New York,East,FUR-BO-10002613,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",1573.488,7,0.5,0.2,196.686,4,2014,12,Dec,224.784,High Price,0.125,Low Profit,0.017857143,Q4,2014 Q4
CA-2015-112116,3/16/2015,3/18/2015,Second Class,Jeremy Ellison,Consumer,Seattle,Washington,West,FUR-TA-10001039,Tables,KI Adjustable-Height Table,171.96,2,0.142857143,0,44.7096,2,2015,3,Mar,85.98,Low Price,0.26,Medium Profit,0.13,Q1,2015 Q1
US-2017-102890,6/30/2017,6/30/2017,Same Day,Sheri Gordon,Consumer,New York City,New York,East,FUR-TA-10000577,Tables,Bretford CR4500 Series Slim Rectangular Table,1044.63,5,0.357142857,0.4,-295.9785,0,2017,6,Jun,208.926,High Price,-0.283333333,Loss,-0.056666667,Q2,2017 Q2
US-2014-157385,11/23/2014,11/25/2014,First Class,Sanjit Chand,Consumer,Los Angeles,California,West,FUR-CH-10000863,Chairs,Novimex Swivel Fabric Task Chair,603.92,5,0.357142857,0.2,-67.941,2,2014,11,Nov,120.784,Medium Price,-0.1125,Loss,-0.0225,Q4,2014 Q4
US-2014-157385,11/23/2014,11/25/2014,First Class,Sanjit Chand,Consumer,Los Angeles,California,West,FUR-CH-10000595,Chairs,Safco Contoured Stacking Chairs,381.44,2,0.142857143,0.2,23.84,2,2014,11,Nov,190.72,Medium Price,0.0625,Low Profit,0.03125,Q4,2014 Q4
CA-2014-101602,12/15/2014,12/18/2014,First Class,Mick Crebagga,Consumer,El Paso,Texas,Central,FUR-CH-10004675,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",763.28,5,0.357142857,0.3,-21.808,3,2014,12,Dec,152.656,Medium Price,-0.028571429,Loss,-0.005714286,Q4,2014 Q4
CA-2015-131338,8/9/2015,8/12/2015,First Class,Naresj Patel,Consumer,New York City,New York,East,FUR-TA-10002607,Tables,KI Conference Tables,382.806,9,0.642857143,0.4,-153.1224,3,2015,8,Aug,42.534,Low Price,-0.4,Loss,-0.044444444,Q3,2015 Q3
CA-2015-131338,8/9/2015,8/12/2015,First Class,Naresj Patel,Consumer,New York City,New York,East,FUR-FU-10002157,Furnishings,Artistic Insta-Plaque,47.04,3,0.214285714,0,18.3456,3,2015,8,Aug,15.68,Low Price,0.39,Medium Profit,0.13,Q3,2015 Q3
CA-2015-131338,8/9/2015,8/12/2015,First Class,Naresj Patel,Consumer,New York City,New York,East,FUR-FU-10001706,Furnishings,Longer-Life Soft White Bulbs,6.16,2,0.142857143,0,2.9568,3,2015,8,Aug,3.08,Low Price,0.48,Medium Profit,0.24,Q3,2015 Q3
CA-2015-118423,3/24/2015,3/27/2015,First Class,Dennis Pardue,Home Office,Peoria,Illinois,Central,FUR-BO-10000362,Bookcases,Sauder Inglewood Library Bookcases,359.058,3,0.214285714,0.3,-35.9058,3,2015,3,Mar,119.686,Medium Price,-0.1,Loss,-0.033333333,Q1,2015 Q1
CA-2017-149181,5/8/2017,5/12/2017,Standard Class,Maribeth Dona,Consumer,Columbus,Ohio,East,FUR-CH-10004540,Chairs,Global Chrome Stack Chair,47.992,2,0.142857143,0.3,-2.0568,4,2017,5,May,23.996,Low Price,-0.042857143,Loss,-0.021428571,Q2,2017 Q2
CA-2017-132234,10/16/2017,10/18/2017,First Class,Maribeth Yedwab,Corporate,New York City,New York,East,FUR-FU-10001290,Furnishings,Executive Impressions Supervisor Wall Clock,547.3,13,0.928571429,0,175.136,2,2017,10,Oct,42.1,Low Price,0.32,Medium Profit,0.024615385,Q4,2017 Q4
CA-2017-158876,11/19/2017,11/21/2017,Second Class,Aimee Bixby,Consumer,Carrollton,Texas,Central,FUR-FU-10001967,Furnishings,Telescoping Adjustable Floor Lamp,15.992,2,0.142857143,0.6,-13.993,2,2017,11,Nov,7.996,Low Price,-0.875,Loss,-0.4375,Q4,2017 Q4
CA-2016-164672,5/8/2016,5/13/2016,Second Class,George Bell,Corporate,Dover,Delaware,East,FUR-FU-10001488,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",211.96,2,0.142857143,0,42.392,5,2016,5,May,105.98,Medium Price,0.2,Low Profit,0.1,Q2,2016 Q2
CA-2014-156349,5/26/2014,5/30/2014,Standard Class,Marina Lichtenstein,Corporate,Los Angeles,California,West,FUR-BO-10000362,Bookcases,Sauder Inglewood Library Bookcases,290.666,2,0.142857143,0.15,27.3568,4,2014,5,May,145.333,Medium Price,0.094117647,Low Profit,0.047058824,Q2,2014 Q2
CA-2017-108560,7/8/2017,7/15/2017,Standard Class,Jenna Caffey,Consumer,Kent,Washington,West,FUR-FU-10002937,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",198.46,2,0.142857143,0,99.23,7,2017,7,Jul,99.23,Low Price,0.5,Medium Profit,0.25,Q3,2017 Q3
CA-2015-143119,9/24/2015,9/30/2015,Standard Class,Marc Crier,Consumer,Lafayette,Louisiana,South,FUR-CH-10001270,Chairs,Harbour Creations Steel Folding Chair,517.5,6,0.428571429,0,155.25,6,2015,9,Sep,86.25,Low Price,0.3,Medium Profit,0.05,Q3,2015 Q3
CA-2017-101049,6/21/2017,6/25/2017,Second Class,Alan Shonely,Consumer,Cleveland,Ohio,East,FUR-FU-10004415,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",17.92,5,0.357142857,0.2,2.464,4,2017,6,Jun,3.584,Low Price,0.1375,Low Profit,0.0275,Q2,2017 Q2
CA-2016-157266,5/26/2016,6/1/2016,Standard Class,Toby Braunhardt,Consumer,Washington,District of Columbia,East,FUR-FU-10000629,Furnishings,9-3/4 Diameter Round Wall Clock,41.37,3,0.214285714,0,17.3754,6,2016,5,May,13.79,Low Price,0.42,Medium Profit,0.14,Q2,2016 Q2
CA-2014-127159,5/12/2014,5/15/2014,First Class,Hunter Lopez,Consumer,Milwaukee,Wisconsin,Central,FUR-FU-10000010,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",34.79,7,0.5,0,10.7849,3,2014,5,May,4.97,Low Price,0.31,Medium Profit,0.044285714,Q2,2014 Q2
US-2015-157154,1/10/2015,1/15/2015,Standard Class,Michael Moore,Consumer,New York City,New York,East,FUR-TA-10001889,Tables,Bush Advantage Collection Racetrack Conference Table,1018.104,4,0.285714286,0.4,-373.3048,5,2015,1,Jan,254.526,High Price,-0.366666667,Loss,-0.091666667,Q1,2015 Q1
CA-2015-143077,9/17/2015,9/21/2015,Standard Class,Sylvia Foulston,Corporate,Houston,Texas,Central,FUR-FU-10003535,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,21.936,2,0.142857143,0.6,-10.4196,4,2015,9,Sep,10.968,Low Price,-0.475,Loss,-0.2375,Q3,2015 Q3
CA-2014-122882,9/7/2014,9/13/2014,Standard Class,Sean Braxton,Corporate,Philadelphia,Pennsylvania,East,FUR-FU-10000758,Furnishings,DAX Natural Wood-Tone Poster Frame,42.368,2,0.142857143,0.2,8.4736,6,2014,9,Sep,21.184,Low Price,0.2,Low Profit,0.1,Q3,2014 Q3
CA-2016-147585,11/7/2016,11/12/2016,Standard Class,Claudia Bergmann,Corporate,San Francisco,California,West,FUR-FU-10002597,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",14.82,3,0.214285714,0,6.2244,5,2016,11,Nov,4.94,Low Price,0.42,Medium Profit,0.14,Q4,2016 Q4
CA-2017-143798,12/10/2017,12/12/2017,First Class,Anthony Witt,Consumer,Philadelphia,Pennsylvania,East,FUR-FU-10004306,Furnishings,Electrix Halogen Magnifier Lamp,310.88,2,0.142857143,0.2,23.316,2,2017,12,Dec,155.44,Medium Price,0.075,Low Profit,0.0375,Q4,2017 Q4
CA-2014-142839,8/16/2014,8/20/2014,Standard Class,Troy Staebel,Consumer,Philadelphia,Pennsylvania,East,FUR-TA-10001539,Tables,Chromcraft Rectangular Conference Tables,853.092,6,0.428571429,0.4,-227.4912,4,2014,8,Aug,142.182,Medium Price,-0.266666667,Loss,-0.044444444,Q3,2014 Q3
US-2016-154361,3/14/2016,3/19/2016,Standard Class,Henia Zydlo,Consumer,Columbus,Ohio,East,FUR-FU-10004020,Furnishings,Advantus Panel Wall Acrylic Frame,21.88,5,0.357142857,0.2,6.2905,5,2016,3,Mar,4.376,Low Price,0.2875,Medium Profit,0.0575,Q1,2016 Q1
CA-2014-135657,6/3/2014,6/7/2014,Second Class,Steven Cartwright,Consumer,Seattle,Washington,West,FUR-TA-10004086,Tables,KI Adjustable-Height Table,515.88,6,0.428571429,0,113.4936,4,2014,6,Jun,85.98,Low Price,0.22,Medium Profit,0.036666667,Q2,2014 Q2
CA-2015-114069,7/13/2015,7/15/2015,Second Class,Natalie DeCherney,Consumer,New York City,New York,East,FUR-CH-10000595,Chairs,Safco Contoured Stacking Chairs,1931.04,9,0.642857143,0.1,321.84,2,2015,7,Jul,214.56,High Price,0.166666667,Low Profit,0.018518519,Q3,2015 Q3
CA-2017-123491,10/30/2017,11/5/2017,Standard Class,Jamie Kunitz,Consumer,San Francisco,California,West,FUR-CH-10003061,Chairs,"Global Leather Task Chair, Black",71.992,1,0.071428571,0.2,-0.8999,6,2017,10,Oct,71.992,Low Price,-0.0125,Loss,-0.0125,Q4,2017 Q4
US-2017-124968,9/8/2017,9/13/2017,Second Class,Michelle Moray,Consumer,Chicago,Illinois,Central,FUR-TA-10004289,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,765.625,7,0.5,0.5,-566.5625,5,2017,9,Sep,109.375,Medium Price,-0.74,Loss,-0.105714286,Q3,2017 Q3
CA-2017-104003,10/7/2017,10/13/2017,Standard Class,Debra Catini,Consumer,San Francisco,California,West,FUR-BO-10003965,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,307.666,2,0.142857143,0.15,-14.4784,6,2017,10,Oct,153.833,Medium Price,-0.047058824,Loss,-0.023529412,Q4,2017 Q4
CA-2016-169943,5/19/2016,5/24/2016,Standard Class,Bradley Nguyen,Consumer,New York City,New York,East,FUR-FU-10002088,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,35.92,4,0.285714286,0,15.0864,5,2016,5,May,8.98,Low Price,0.42,Medium Profit,0.105,Q2,2016 Q2
CA-2016-169943,5/19/2016,5/24/2016,Standard Class,Bradley Nguyen,Consumer,New York City,New York,East,FUR-FU-10000010,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",39.76,8,0.571428571,0,12.3256,5,2016,5,May,4.97,Low Price,0.31,Medium Profit,0.03875,Q2,2016 Q2
US-2015-123218,12/20/2015,12/25/2015,Standard Class,Katherine Ducich,Consumer,Chicago,Illinois,Central,FUR-BO-10003966,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",359.058,3,0.214285714,0.3,-71.8116,5,2015,12,Dec,119.686,Medium Price,-0.2,Loss,-0.066666667,Q4,2015 Q4
US-2017-164056,4/29/2017,5/4/2017,Second Class,Filia McAdams,Corporate,Dublin,Ohio,East,FUR-TA-10001307,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",1048.35,5,0.357142857,0.4,-69.89,5,2017,4,Apr,209.67,High Price,-0.066666667,Loss,-0.013333333,Q2,2017 Q2
CA-2017-152807,10/30/2017,11/3/2017,Standard Class,Mick Crebagga,Consumer,Philadelphia,Pennsylvania,East,FUR-FU-10004415,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",7.168,2,0.142857143,0.2,0.9856,4,2017,10,Oct,3.584,Low Price,0.1375,Low Profit,0.06875,Q4,2017 Q4
